DAUID,POPDENSE
48110116,3952.7
48110117,4085.9
48110118,4080.5
48110119,3863.5
48110120,6600.4
48110121,4326.3
48110122,3058.7
48110123,2212.2
48110124,3872.5
48110125,516.8
48110126,850.4
48110127,13894.5
48110130,30649.4
48110131,20973.8
48110132,12816.2
48110133,4314.6
48110134,9413.1
48110135,8900.2
48110136,7892
48110137,5457.3
48110139,3150.4
48110140,3624.5
48110141,1043.6
48110142,20896.7
48110144,31772.7
48110145,10363.6
48110146,12084.3
48110148,1605.7
48110149,498.5
48110150,12071.3
48110151,3870.7
48110152,19481.5
48110153,13192.5
48110154,7105.3
48110155,15126.4
48110156,9154.8
48110157,11905.6
48110158,13578.7
48110159,20845.1
48110160,18939.4
48110161,22670.6
48110163,19062.5
48110164,16206.9
48110165,15950.7
48110166,10413.1
48110167,9012.5
48110169,11805.8
48110170,6819.6
48110171,10127.2
48110172,14856
48110173,26024.1
48110174,10666.7
48110176,4901
48110177,19156.6
48110178,1892.4
48110179,3410.8
48110180,2345.6
48110181,4094.1
48110182,2265.7
48110183,2581.1
48110184,3381.7
48110185,7012
48110186,4257.6
48110187,5168.3
48110188,2571
48110189,3706.8
48110190,1213.6
48110191,4279.7
48110192,4065.7
48110193,10745.9
48110194,1822.7
48110195,14153.1
48110196,10372.1
48110197,2677.1
48110198,14189.2
48110199,5028.2
48110200,4309.4
48110201,4796.7
48110202,10364.3
48110203,2308.9
48110205,3385.9
48110206,10537.4
48110207,2297.6
48110208,2286
48110209,3957.6
48110210,3939.4
48110211,4124
48110212,4417.3
48110213,4393.9
48110214,4964
48110215,816
48110216,4145.7
48110217,6393.8
48110218,3729.4
48110219,4568.6
48110220,3878.6
48110221,1633.4
48110222,1692
48110223,1523.1
48110224,446.7
48110225,4617.1
48110226,3599.3
48110227,10697.7
48110228,830.4
48110229,2126.6
48110230,5376.6
48110231,7199.5
48110232,1853.9
48110233,5222.3
48110234,3144.6
48110235,3242.2
48110236,3213.2
48110237,2435.3
48110238,3587.5
48110239,1007.4
48110240,922.5
48110241,2521.6
48110242,1755.7
48110243,3889.7
48110244,4170.1
48110245,2574.3
48110246,2826.3
48110247,3550.7
48110248,2251.3
48110249,4074.9
48110250,2941.9
48110251,1655.8
48110252,700.2
48110253,1829
48110254,2462.1
48110255,4464.1
48110256,3766
48110257,2822.3
48110258,2010.1
48110259,2861.7
48110260,1872.9
48110261,2667.6
48110262,1991.7
48110263,2563.1
48110264,3015.7
48110265,2108.4
48110266,2449.6
48110267,3835.4
48110268,4151.9
48110269,5873
48110270,2743.2
48110271,4400.6
48110272,3268.9
48110273,4303.2
48110274,3529
48110277,1626.3
48110280,3899.1
48110281,4389
48110284,4271
48110286,3382.3
48110287,3384.6
48110288,4173
48110289,2950.7
48110290,2626.7
48110291,2661.9
48110292,9960
48110293,4272.9
48110294,2579
48110295,1547.6
48110296,3844.4
48110297,2192.8
48110298,6006.5
48110299,1687.5
48110300,2336.1
48110301,3073.3
48110302,2862.1
48110303,5183.9
48110304,2913.1
48110305,13415.5
48110306,1803.3
48110307,2650
48110308,2596
48110309,3444.7
48110310,3917.1
48110311,4146.7
48110314,3856
48110315,3593.7
48110316,3423.3
48110317,3157.9
48110318,7872.1
48110319,1953.9
48110320,2925.4
48110321,2925
48110322,5260.2
48110323,2863.1
48110324,1617.9
48110325,10858
48110326,2885
48110327,1727.8
48110328,2352.6
48110329,3113.7
48110330,3412.8
48110331,5227
48110332,6639.9
48110333,2831.3
48110334,2944.4
48110335,1338.3
48110336,6620.4
48110337,3451
48110338,1592.9
48110339,2184.5
48110340,1284.1
48110341,2372.2
48110342,2624.3
48110343,1665
48110344,1594.2
48110345,2760.6
48110346,2096.3
48110347,6712.6
48110348,13285.9
48110349,9043.1
48110350,2801
48110351,2729.1
48110352,2766.9
48110353,2748.4
48110354,1805.4
48110355,2614.7
48110356,2860.5
48110357,3071.5
48110358,1207.9
48110359,3804.7
48110360,3973.1
48110361,4095.9
48110362,2705.4
48110363,1478.6
48110364,3942.4
48110365,3210.8
48110366,3755.5
48110367,5145.8
48110368,5537.4
48110369,4126.5
48110370,2550.8
48110371,179.9
48110372,2476.9
48110373,1714.1
48110374,4452.4
48110375,5172.4
48110376,8553.2
48110377,3695.8
48110378,3297.4
48110379,2207.5
48110380,11.2
48110381,655.4
48110382,2355.9
48110383,2634.5
48110384,2373.8
48110385,2567.3
48110386,3586.6
48110387,1796.2
48110388,964.7
48110389,2370.5
48110390,4091.3
48110391,3173.1
48110392,6579.7
48110393,3791.3
48110394,2330.6
48110395,1725.3
48110396,7033.4
48110397,1084.2
48110398,3875.1
48110399,5740.4
48110400,3410.6
48110401,2542.9
48110402,4994.2
48110403,8416.7
48110404,3514.4
48110405,9184.8
48110406,3147.4
48110408,4691.8
48110410,2426.4
48110412,3296.6
48110415,5149
48110416,3106.6
48110417,5103.7
48110418,1594.4
48110419,5312.5
48110420,4541.6
48110421,3790.8
48110422,4508.9
48110423,3273.3
48110424,4713.7
48110425,3441.9
48110426,3296.2
48110438,3894.9
48110439,2740
48110441,7485.2
48110442,2936.6
48110443,4870.6
48110444,2443.2
48110445,4087.2
48110446,4385
48110447,4463.9
48110448,3686
48110449,4268.1
48110451,2692.6
48110633,3895
48110634,3651.6
48110635,3431.4
48110636,3324.9
48110637,4218
48110638,2810.7
48110639,3497.4
48110640,2621.1
48110641,3735
48110642,2602.7
48110643,2484.5
48110644,4755
48110645,3181.8
48110646,2438.7
48110647,4387.8
48110648,5438.6
48110649,3645.9
48110650,6885.1
48110651,2176
48110652,6077.4
48110653,8283.6
48110654,4131.5
48110655,4367.6
48110657,4115.3
48110658,882.7
48110659,4068
48110660,3754.1
48110661,3543.8
48110663,3860.4
48110664,5432.4
48110666,3483.9
48110667,7010.4
48110668,4410.3
48110669,2737.3
48110674,2749.2
48110675,4791.9
48110676,4442.7
48110677,3491.1
48110679,2841.7
48110681,5431
48110682,6703.2
48110683,4622.1
48110684,3150.1
48110685,3073
48110687,4202
48110688,5749
48110689,3068.2
48110692,3667.6
48110693,3374.8
48110694,4125.2
48110695,4129.2
48110698,3886.7
48110699,2752.8
48110700,367.7
48110701,3139.6
48110702,2865.3
48110703,3367.5
48110705,1217.8
48110706,3643.1
48110707,3973.2
48110708,5142.6
48110709,4563.1
48110711,3876.7
48110712,4467.1
48110713,3796.2
48110714,3200.8
48110715,2939.6
48110716,6235.4
48110717,4222.9
48110718,2630.8
48110719,3147.5
48110720,3231.9
48110721,2970.9
48110722,2722.4
48110726,4729.2
48110727,4452.2
48110728,3310.6
48110729,2344.6
48110730,6270
48110731,1344.1
48110732,3043.5
48110733,2936
48110735,4912.7
48110736,4359.1
48110737,3142.4
48110738,2935.2
48110742,2310.2
48110743,1155.1
48110744,2470.8
48110745,2595.8
48110746,1970.5
48110747,3469.4
48110748,2826.6
48110749,2765.4
48110750,4546.8
48110751,1972.1
48110752,2335.7
48110753,2872.6
48110754,1893.2
48110755,2828.4
48110756,2550.5
48110757,5269.1
48110758,2331.7
48110759,2836.3
48110760,1823.9
48110765,2860.2
48110767,1795.9
48110768,2190.1
48110769,2513.2
48110770,928.9
48110771,2172.9
48110772,1661.1
48110773,2154.6
48110774,2666.2
48110775,2407.9
48110776,1975.4
48110777,2971.5
48110778,1968
48110779,4768.7
48110780,520.2
48110785,2190.8
48110786,2426.8
48110787,1700.3
48110788,3639.8
48110789,3377.8
48110790,479
48110791,291.4
48110792,3235.3
48110793,1720.2
48110794,2531.9
48110795,11184
48110796,9134.5
48110797,3067
48110798,2585
48110799,2354.2
48110800,2383.9
48110801,3211.2
48110802,2766.2
48110803,1304
48110804,2742.5
48110805,2210.6
48110806,713.9
48110807,1631.5
48110808,1299.6
48110809,659
48110810,3264.1
48110811,3210.4
48110812,2584.4
48110813,796.4
48110814,2016.8
48110815,2597.8
48110818,2284.3
48110819,2856.2
48110820,2031.6
48110821,2242.4
48110822,1855.9
48110823,2364.5
48110824,2696.5
48110825,2805
48110826,4479.6
48110827,2317.5
48110828,5105.8
48110829,3613.7
48110830,3191.8
48110831,4668.2
48110832,3501.2
48110833,3445.6
48110834,2231.4
48110835,1815.5
48110836,1997.8
48110837,3207.4
48110838,3102.5
48110839,2786.3
48110840,4259.8
48110841,754.1
48110842,2700.4
48110843,4296.5
48110844,2079.9
48110845,2393.9
48110846,4.9
48110847,982.7
48110848,2521.5
48110849,2270.3
48110850,8688.8
48110851,1947.8
48110852,2216.4
48110853,2787.8
48110854,3708.8
48110855,4100.5
48110856,4317.8
48110857,4270.7
48110858,2218.6
48110859,3624
48110860,6433.6
48110861,6740.7
48110862,5173.5
48110866,5292.4
48110867,7421.3
48110868,48092.8
48110869,6210.7
48110870,2797.4
48110871,5109.3
48110872,4088.2
48110873,3024.6
48110874,2753.6
48110875,3226.6
48110876,2717.9
48110877,3789.5
48110878,2313
48110879,2539.3
48110880,1887.2
48110881,1965.7
48110882,289.7
48110883,2636.1
48110884,1708.8
48110885,972.1
48110886,2646.9
48110887,7740.3
48110889,4441.8
48110890,5482.5
48110891,2769.5
48110892,9310
48110893,5387.9
48110894,1762.1
48110895,328.8
48110896,2155.6
48110897,2804.6
48110898,2188.7
48110899,890
48110900,2564.4
48110901,3036
48110902,2878.7
48110903,2904.6
48110904,2557.2
48110905,2240.7
48110906,1918.8
48110907,2458.1
48110908,2776.8
48110909,3069.9
48110910,2557.3
48110911,1874.4
48110912,3542.9
48110913,3489.4
48110921,1912.4
48110923,5228.9
48110924,3096.2
48110929,4205.5
48110930,3418.5
48110931,8674
48110932,6159.1
48110933,2250.6
48110934,4721.7
48110935,3207.1
48110936,2183.3
48110937,2140.9
48110943,3369.7
48110944,4386.2
48110945,2697.8
48110946,2821.5
48110947,3624.2
48110948,5826.6
48110949,2039.7
48110950,2059.2
48110951,5205.8
48110952,1413.3
48110953,4029.7
48110954,2593
48110955,4611.7
48110956,1414.1
48110957,4505
48110958,2942.7
48110960,3723.4
48110961,2943.9
48110962,2763.9
48110965,2831
48110966,618.5
48110967,2474.2
48110968,3882.9
48110971,1376.3
48110974,2686.9
48110975,2627.1
48110977,3115.4
48110978,1479.7
48110979,1918.1
48110980,2916.7
48110981,1825.1
48110982,4634.4
48110983,2780.7
48110984,2989.6
48110985,3063.9
48110986,4394.6
48110987,3606.8
48110989,847.7
48110991,2321.5
48110992,853.1
48110993,3004.5
48110994,572.6
48110995,6208.8
48110996,294.8
48110997,1335.8
48110998,2740.5
48110999,2305.8
48111000,2814.4
48111001,1769.1
48111002,6877.6
48111003,11676.5
48111006,4582.1
48111007,4016.7
48111008,2704.3
48111009,2902.5
48111010,2600.7
48111013,2741.5
48111014,3231
48111016,3048.1
48111017,4304.9
48111021,3973.4
48111022,3585.2
48111023,1651.8
48111024,4193
48111025,1538
48111026,4192.3
48111027,4776.7
48111028,4183.7
48111029,3167.1
48111030,6928.8
48111035,2128.6
48111036,4315
48111037,3062.8
48111038,2707
48111039,2572.2
48111041,2398.5
48111042,1381.6
48111043,1903.2
48111045,1629.6
48111046,1856.9
48111047,5372.2
48111048,1281.4
48111049,2542.3
48111050,1058.8
48111051,289.5
48111052,1934.5
48111053,4474.2
48111054,1711.6
48111055,1711.4
48111056,2146.7
48111057,2455.1
48111058,2704.8
48111059,2104.3
48111060,1677.5
48111061,3218.2
48111062,2611.9
48111063,22688.2
48111064,2190
48111065,3229.2
48111066,4364.4
48111067,2423.7
48111068,3837.9
48111069,2507.2
48111070,2738
48111071,2652.8
48111072,4344.6
48111073,3561.6
48111074,5348.1
48111075,2723.7
48111076,4583.3
48111077,2493
48111078,2604.6
48111079,2117.3
48111080,2446.8
48111081,10321.9
48111082,2295.5
48111083,1836.1
48111084,677.5
48111086,1633.5
48111087,2003.8
48111088,1994.5
48111089,2097
48111090,2586.3
48111091,2291.6
48111092,6731.1
48111093,3460.7
48111094,15145.3
48111095,8402.9
48111096,825.2
48111097,10476.9
48111098,2431.4
48111099,2653.1
48111100,1607.2
48111101,2102.7
48111102,2700.7
48111103,3896.7
48111104,1197.1
48111106,0
48111107,2434.9
48111108,2828.6
48111109,2214.5
48111110,1738.3
48111111,3772.7
48111113,2459
48111114,3376.7
48111115,3341.9
48111116,2439.6
48111117,2689.1
48111119,2501.3
48111124,4.1
48111125,2087.3
48111126,2912.1
48111127,2262.4
48111128,2515
48111129,2320.8
48111130,3884.6
48111131,4617.3
48111132,5418.4
48111133,3922.5
48111134,3726.6
48111135,5623.8
48111136,4264.3
48111137,4559
48111138,4955.4
48111139,3778.6
48111140,3848.5
48111141,2343.5
48111142,2254.4
48111143,7183.7
48111144,3831.3
48111145,2634.7
48111147,4066.1
48111148,3424.2
48111149,6453.4
48111150,4581.5
48111152,4796.5
48111153,7186.1
48111154,4259.7
48111155,3738.7
48111156,842.4
48111157,1523
48111158,2966.6
48111159,1180.6
48111160,2532.8
48111161,15.8
48111162,401.9
48111163,3566.7
48111164,3457.4
48111165,2602.1
48111167,8551.6
48111168,3199.4
48111169,8019
48111171,11276
48111172,2181.8
48111173,13402.8
48111174,9139.1
48111176,4115.4
48111180,1299.2
48111181,2538.5
48111182,7903.9
48111183,2737.4
48111184,2166.9
48111185,7737.1
48111187,1435.7
48111188,2598.6
48111189,2903.2
48111190,2645.8
48111192,3137.5
48111193,2803.5
48111194,3296.1
48111195,1325
48111202,312.9
48111203,224.7
48111205,324.5
48111206,2238.9
48111207,3181.8
48111208,2993.5
48111209,2219.3
48111210,2788.3
48111244,0
48111247,3632
48111248,4197.9
48111249,3809.5
48111250,2197.9
48111251,4845.4
48111260,3485.6
48111261,2316.7
48111262,3054.6
48111263,527
48111265,3287.2
48111266,2778
48111268,2604.2
48111269,3064.2
48111270,3022
48111271,1397.7
48111272,3682.7
48111273,2954.3
48111275,2237.8
48111276,2296.5
48111277,1898.2
48111278,2760.5
48111279,896.2
48111280,1701.1
48111281,1915
48111282,1388.7
48111283,209.3
48111284,1554.9
48111285,1902.2
48111286,1287.4
48111287,1891.1
48111288,7339.8
48111294,7110.4
48111295,5076.9
48111296,6040.9
48111297,5427.2
48111298,6102.1
48111299,4684.5
48111300,4831
48111301,4681.9
48111302,1789.6
48111303,4886.1
48111304,5852.7
48111305,5152
48111306,4620.6
48111307,1636.5
48111308,1121.6
48111309,5478.5
48111310,752.7
48111311,2104.5
48111312,720
48111313,3625.3
48111314,4691.1
48111315,5339.3
48111316,3354.4
48111317,2990.8
48111318,1016.2
48111319,1646.6
48111320,2799.3
48111321,3306.3
48111322,2107
48111323,2281.4
48111324,2628.3
48111325,269.2
48111326,1902
48111327,1280
48111328,651.6
48111329,2897.8
48111330,3103.7
48111331,4092.9
48111332,1105.8
48111333,3017.5
48111334,1750.1
48111335,3067.4
48111336,89.3
48111371,4311.3
48111372,4277
48111373,3599.7
48111433,3154.8
48111434,5555.6
48111435,5509.4
48111436,3164.1
48111438,4096.1
48111442,2828.4
48111443,3072.1
48111444,5332.6
48111445,7841.5
48111446,7171.4
48111447,1928.8
48111448,6675.5
48111449,2857.9
48111451,2367.4
48111452,1349.3
48111453,3285.1
48111454,2188.9
48111455,5545.2
48111456,2759.1
48111457,7673
48111458,3263.6
48111459,2718.9
48111460,2694.2
48111461,3021.7
48111462,2846.4
48111463,1278.3
48111464,2913.1
48111465,2829.6
48111466,2443.2
48111467,3092.8
48111468,1732.2
48111469,3374.2
48111471,4499.3
48111475,874.7
48111476,5239.8
48111477,4704.1
48111478,3889.4
48111479,3635.5
48111480,3893
48111495,3284.8
48111496,2715.9
48111497,4207.7
48111499,2556.6
48111500,3125.9
48111501,15720.3
48111502,1075.5
48111503,4729.8
48111504,792.7
48111505,4566.2
48111506,3753.3
48111507,519.5
48111508,3842.9
48111509,4565.5
48111510,4579.6
48111511,4640.5
48111512,5650.8
48111513,5100.1
48111514,3275
48111515,1977.1
48111516,1622.7
48111517,5147.8
48111518,3259.6
48111519,14464.9
48111520,3239.8
48111521,1666.1
48111522,3287.1
48111523,1720.5
48111524,3352.7
48111525,3222.7
48111526,2605.4
48111527,2936.3
48111528,4199.2
48111529,3825.6
48111530,1384.2
48111531,3034.3
48111532,5741
48111533,3067.3
48111534,2262.2
48111536,1262.2
48111537,3049.2
48111538,2908.7
48111539,2084.4
48111540,4160.6
48111541,1992.4
48111543,1935
48111544,3924.3
48111545,4269.4
48111546,5324
48111547,3.9
48111548,355.1
48111549,530.6
48111550,6.5
48111551,4.1
48111552,493.7
48111553,3024.8
48111554,587.4
48111555,11.4
48111556,8.2
48111557,257.1
48111558,2301
48111559,2569.9
48111560,1914.3
48111561,148.4
48111562,7
48111563,6.6
48111564,18.8
48111565,73
48111566,222.8
48111567,1279
48111568,818.2
48111569,2512.5
48111570,973.5
48111571,1320.6
48111572,1899.8
48111573,5458.6
48111574,1403.1
48111575,2006.4
48111576,2711.5
48111577,2369.2
48111578,2879.7
48111579,3031.9
48111580,2594.6
48111581,1235.6
48111582,3160.1
48111583,16.1
48111585,170
48111586,3214
48111587,37.8
48111588,3706.2
48111589,3908.2
48111590,5958
48111591,4821.4
48111592,3583.7
48111593,2217.1
48111594,3886.4
48111595,4079.4
48111597,4708.4
48111598,5406.7
48111599,2559.4
48111601,2130.4
48111602,2269
48111603,2120.1
48111604,2936.8
48111605,1716.4
48111606,1125.5
48111607,2867.5
48111608,1694.6
48111609,2944.6
48111610,2291.6
48111611,2129.5
48111612,2559.6
48111613,2685.8
48111614,2338
48111615,2476.3
48111616,2996
48111617,2156.4
48111618,2260.6
48111619,1700.7
48111620,2444.4
48111621,2752.4
48111622,2178.6
48111624,2977.8
48111625,1845.7
48111626,2412.6
48111627,2043.6
48111628,2431.5
48111629,1307.4
48111630,3268.6
48111631,1850
48111632,2115.2
48111633,2077.1
48111634,1497.3
48111635,2073
48111636,1328.2
48111637,2167.9
48111638,1026.1
48111639,4311.8
48111640,3375.7
48111641,3670.4
48111642,2745.8
48111643,7489.6
48111644,2994.2
48111645,3060.1
48111646,2309.5
48111647,3316.9
48111648,293.5
48111649,282.5
48111650,1095
48111651,189.9
48111652,150
48111653,131.1
48111654,125.3
48111655,171.9
48111656,3188.9
48111657,4730.7
48111658,2996
48111659,3710.8
48111660,2624.7
48111661,3148
48111662,3939.4
48111663,75.9
48111664,132.4
48111665,126.1
48111666,57.3
48111667,136.9
48111668,28.5
48111669,37.8
48111670,12
48111671,6.3
48111672,11
48111673,28.4
48111674,17
48111675,13.2
48111676,28
48111677,31.3
48111678,58.4
48111679,67.8
48111680,38
48111681,46.3
48111682,75.9
48111683,25.3
48111684,46
48111685,45.2
48111686,59.2
48111687,29.6
48111688,38.3
48111689,32.1
48111690,27.3
48111691,46.5
48111692,18.9
48111693,7.9
48111694,232.9
48111695,5.3
48111696,15.5
48111697,49.5
48111698,12.7
48111699,741.1
48111700,2645.3
48111701,2034.5
48111702,2136
48111703,1619
48111704,1974.9
48111705,3339
48111708,2988.1
48111709,1546.7
48111710,1443.7
48111711,9
48111712,5.9
48111713,43.7
48111714,549.8
